,explanation_accuracy,explanation_fidelity,explanation_complexity,model_accuracy,extraction_time,extracted_concepts,common_concepts_ratio,explanation_consistency
0,0.9962499594787191,0.9962500000000001,50.0,0.9976666569709778,140.34969568252563,10.0,tensor(1.),1.0
1,0.9962499594787191,0.9964166666666667,50.0,0.9984999895095825,136.56005907058716,10.0,tensor(1.),1.0
2,0.9962499594787191,0.9962500000000001,50.0,0.9986666440963745,138.76298713684082,10.0,tensor(1.),1.0
3,0.9962499594787191,0.99625,50.0,0.9975000023841858,138.25102996826172,10.0,tensor(1.),1.0
4,0.9962499594787191,0.9964166666666667,50.0,0.9983333349227905,137.67692637443542,10.0,tensor(1.),1.0
